elapsed_s,latency_ms,fase
1975.230,2.660,2
1975.230,2.721,2
1975.233,2.483,2
1975.233,2.689,2
1975.235,2.471,2
1975.235,2.681,2
1975.237,2.546,2
1975.237,2.709,2
1975.238,2.099,2
1975.239,2.244,2
1975.242,2.957,2
1975.242,3.029,2
1975.248,3.038,2
1975.248,3.106,2
1975.250,2.959,2
1975.251,3.378,2
1975.265,3.038,2
1975.265,3.228,2
1975.267,2.385,2
1975.268,2.624,2
1975.270,2.534,2
1975.270,2.586,2
1975.272,2.911,2
1975.273,3.099,2
1975.277,3.644,2
1975.277,3.712,2
1975.280,2.722,2
1975.280,2.851,2
1975.285,3.144,2
1975.285,3.198,2
1975.304,3.049,2
1975.304,3.185,2
1975.330,3.299,2
1975.331,4.025,2
1975.334,3.266,2
1975.334,3.395,2
1975.347,2.948,2
1975.347,3.158,2
1975.367,2.583,2
1975.367,2.731,2
1975.405,2.975,2
1975.405,3.050,2
1975.424,3.215,2
1975.425,3.583,2
1975.428,3.705,2
1975.429,4.213,2
1975.432,3.587,2
1975.432,3.664,2
1975.434,2.710,2
1975.434,2.928,2
1975.475,3.793,2
1975.475,4.084,2
1975.478,2.965,2
1975.478,3.154,2
1975.483,4.304,2
1975.484,4.569,2
1975.486,3.195,2
1975.487,3.434,2
1975.489,3.286,2
1975.490,3.582,2
1975.494,3.814,2
1975.494,4.140,2
1975.529,3.197,2
1975.529,3.318,2
1975.685,3.847,2
1975.685,4.209,2
1975.690,3.747,2
1975.691,4.030,2
1975.693,3.947,2
1975.693,4.013,2
1975.696,3.962,2
1975.696,4.042,2
1975.699,3.645,2
1975.699,3.952,2
1975.702,4.323,2
1975.702,4.375,2
1975.705,2.950,2
1975.705,3.183,2
1975.765,3.164,2
1975.765,3.328,2
1975.773,3.216,2
1975.774,3.373,2
1975.783,3.878,2
1975.783,4.156,2
1975.802,6.841,2
1975.802,7.153,2
1975.843,6.427,2
1975.844,7.160,2
1975.856,5.054,2
1975.856,5.286,2
1975.858,3.221,2
1975.858,3.397,2
1975.888,5.428,2
1975.888,5.633,2
1975.930,3.825,2
1975.930,4.136,2
1975.968,3.369,2
1975.968,3.445,2
1975.970,2.623,2
1975.970,2.786,2
1975.973,4.202,2
1975.974,4.593,2
1975.993,4.423,2
1975.993,4.654,2
1976.004,3.298,2
1976.004,3.421,2
1976.019,3.184,2
1976.019,3.347,2
1976.025,3.449,2
1976.025,3.606,2
1976.026,2.827,2
1976.026,3.078,2
1976.030,3.474,2
1976.030,3.614,2
1976.053,3.074,2
1976.053,3.284,2
1976.066,3.425,2
1976.066,3.818,2
1976.069,3.787,2
1976.069,3.859,2
1976.072,3.736,2
1976.073,4.005,2
1976.078,3.579,2
1976.078,3.674,2
1976.093,3.859,2
1976.093,3.927,2
1976.106,3.316,2
1976.106,3.390,2
1976.108,3.195,2
1976.108,3.273,2
1976.111,3.623,2
1976.111,3.701,2
1976.126,3.676,2
1976.127,4.416,2
1976.217,3.290,2
1976.217,3.365,2
1976.225,2.562,2
1976.225,2.643,2
1976.228,3.178,2
1976.228,3.748,2
1976.258,2.661,2
1976.258,2.792,2
1976.264,3.339,2
1976.264,3.611,2
1976.270,3.119,2
1976.270,3.546,2
1976.273,4.115,2
1976.273,4.329,2
1976.276,3.137,2
1976.276,3.707,2
1976.283,3.783,2
1976.283,4.061,2
1976.287,4.484,2
1976.287,4.768,2
1976.288,3.274,2
1976.289,3.487,2
1976.290,2.727,2
1976.290,2.805,2
1976.294,3.498,2
1976.294,3.575,2
1976.299,3.125,2
1976.299,3.193,2
1976.302,2.811,2
1976.302,2.910,2
1976.304,2.492,2
1976.305,2.744,2
1976.308,2.906,2
1976.308,2.978,2
1976.312,4.118,2
1976.312,4.193,2
1976.317,3.040,2
1976.317,3.236,2
1976.318,2.369,2
1976.319,2.532,2
1976.382,3.133,2
1976.382,3.208,2
1976.383,2.238,2
1976.383,2.362,2
1976.448,4.125,2
1976.448,4.239,2
1976.480,6.178,2
1976.481,7.236,2
1976.545,3.749,2
1976.545,3.808,2
1976.549,3.200,2
1976.549,3.270,2
1976.568,5.524,2
1976.568,5.734,2
1976.569,4.063,2
1976.570,4.470,2
1976.574,6.223,2
1976.574,6.300,2
1976.577,4.071,2
1976.577,4.153,2
1976.579,3.297,2
1976.579,3.472,2
1976.582,3.667,2
1976.582,3.916,2
1976.584,2.443,2
1976.584,2.664,2
1976.647,4.308,2
1976.647,4.494,2
1976.649,3.121,2
1976.649,3.357,2
1976.651,3.006,2
1976.651,3.130,2
1976.653,2.297,2
1976.654,2.549,2
1976.655,2.083,2
1976.655,2.200,2
1976.665,5.506,2
1976.665,5.586,2
1976.666,3.412,2
1976.667,3.608,2
1976.668,2.957,2
1976.668,3.370,2
1976.687,2.732,2
1976.687,2.918,2
1976.689,3.239,2
1976.690,3.493,2
1976.721,3.887,2
1976.722,4.139,2
1976.723,2.432,2
1976.723,2.599,2
1976.726,2.721,2
1976.726,2.815,2
1976.728,3.000,2
1976.728,3.066,2
1976.737,4.072,2
1976.737,4.404,2
1976.760,3.589,2
1976.760,3.701,2
1976.764,5.357,2
1976.764,5.646,2
1976.791,5.570,2
1976.791,5.670,2
1976.794,5.208,2
1976.794,5.411,2
1976.798,4.951,2
1976.799,5.319,2
1976.804,6.562,2
1976.804,6.669,2
1976.815,5.438,2
1976.815,5.535,2
1976.836,4.167,2
1976.836,4.294,2
1976.838,3.280,2
1976.838,3.344,2
1976.840,3.075,2
1976.840,3.131,2
1976.872,3.627,2
1976.872,3.694,2
1976.874,3.223,2
1976.874,3.280,2
1976.887,4.148,2
1976.887,4.225,2
1976.915,7.973,2
1976.915,8.497,2
1976.923,5.853,2
1976.923,5.983,2
1976.928,3.676,2
1976.928,4.018,2
1976.932,4.225,2
1976.933,4.324,2
1976.938,4.928,2
1976.938,5.045,2
1976.942,3.651,2
1976.942,4.053,2
1976.946,3.140,2
1976.946,3.352,2
1976.950,3.501,2
1976.950,3.688,2
1976.954,3.178,2
1976.954,3.314,2
1976.959,4.583,2
1976.959,4.754,2
1976.960,4.020,2
1976.961,4.162,2
1976.970,11.078,2
1976.970,11.140,2
1976.986,2.665,2
1976.986,2.711,2
1976.988,2.464,2
1976.988,2.665,2
1976.992,2.595,2
1976.992,2.759,2
1976.994,2.698,2
1976.994,2.765,2
1977.001,3.368,2
1977.001,3.635,2
1977.005,3.852,2
1977.005,4.099,2
1977.015,4.533,2
1977.015,4.631,2
1977.020,4.315,2
1977.020,4.900,2
1977.025,3.821,2
1977.026,4.111,2
1977.037,3.726,2
1977.038,4.062,2
1977.040,3.880,2
1977.040,3.942,2
1977.044,3.999,2
1977.045,4.123,2
1977.047,3.180,2
1977.047,3.282,2
1977.103,3.871,2
1977.103,4.035,2
1977.103,2.688,2
1977.103,2.793,2
1977.131,2.916,2
1977.131,3.043,2
1977.133,2.392,2
1977.133,2.444,2
1977.142,3.053,2
1977.142,3.182,2
1977.144,2.452,2
1977.144,2.596,2
1977.146,2.574,2
1977.146,2.605,2
1977.148,2.459,2
1977.148,2.559,2
1977.155,3.565,2
1977.155,3.758,2
1977.156,2.720,2
1977.156,2.809,2
1977.201,4.040,2
1977.202,4.360,2
1977.203,4.086,2
1977.203,4.216,2
1977.205,3.754,2
1977.206,4.289,2
1977.263,3.554,2
1977.263,3.663,2
1977.265,3.451,2
1977.265,3.528,2
1977.266,2.320,2
1977.266,2.365,2
1977.310,2.443,2
1977.310,2.570,2
1977.312,2.260,2
1977.312,2.307,2
1977.347,2.591,2
1977.347,2.663,2
1977.352,2.808,2
1977.352,3.060,2
1977.380,3.506,2
1977.380,3.579,2
1977.382,3.215,2
1977.382,3.527,2
1977.401,4.827,2
1977.401,4.904,2
1977.443,3.879,2
1977.443,4.152,2
1977.458,5.527,2
1977.458,5.615,2
1977.472,5.266,2
1977.472,5.564,2
1977.476,3.531,2
1977.476,3.880,2
1977.481,4.249,2
1977.481,4.417,2
1977.488,3.409,2
1977.489,3.798,2
1977.490,2.736,2
1977.491,3.075,2
1977.510,2.787,2
1977.510,3.142,2
1977.514,4.443,2
1977.514,4.686,2
1977.523,3.910,2
1977.523,4.209,2
1977.527,3.694,2
1977.527,3.782,2
1977.537,3.584,2
1977.537,3.648,2
1977.539,2.202,2
1977.539,2.383,2
1977.551,3.291,2
1977.552,3.482,2
1977.593,5.670,2
1977.594,5.751,2
1977.627,3.627,2
1977.627,3.721,2
1977.634,4.691,2
1977.634,4.763,2
1977.637,4.780,2
1977.637,5.019,2
1977.639,4.000,2
1977.639,4.412,2
1977.642,3.110,2
1977.642,3.388,2
1977.648,6.704,2
1977.648,6.788,2
1977.648,3.955,2
1977.648,4.223,2
1977.654,4.075,2
1977.654,4.268,2
1977.657,4.019,2
1977.657,4.090,2
1977.659,2.780,2
1977.660,4.101,2
1977.681,3.897,2
1977.681,4.059,2
1977.689,2.961,2
1977.689,3.174,2
1977.691,2.786,2
1977.691,2.853,2
1977.693,2.839,2
1977.693,2.887,2
1977.755,2.502,2
1977.755,2.556,2
1977.757,2.369,2
1977.757,2.494,2
1977.780,3.193,2
1977.780,3.426,2
1977.783,3.077,2
1977.784,3.272,2
1977.810,2.941,2
1977.811,3.393,2
1977.812,3.381,2
1977.813,3.815,2
1977.814,3.798,2
1977.814,3.863,2
1977.815,2.386,2
1977.815,2.524,2
1977.818,2.022,2
1977.818,2.193,2
1977.822,2.732,2
1977.822,2.944,2
1977.824,2.224,2
1977.824,2.386,2
1977.825,1.755,2
1977.825,1.796,2
1977.845,3.076,2
1977.845,3.311,2
1977.846,2.661,2
1977.847,2.982,2
1977.854,3.159,2
1977.854,3.213,2
1977.863,3.361,2
1977.863,3.548,2
1977.864,2.458,2
1977.864,2.587,2
1977.866,2.061,2
1977.866,2.105,2
1977.888,2.956,2
1977.888,3.219,2
1977.890,3.206,2
1977.890,3.348,2
1977.891,2.412,2
1977.891,2.581,2
1977.893,3.172,2
1977.893,3.323,2
1977.897,3.509,2
1977.897,3.826,2
1977.909,2.264,2
1977.909,2.446,2
1977.939,2.435,2
1977.939,2.512,2
1977.963,3.532,2
1977.963,3.719,2
1977.965,3.694,2
1977.966,4.180,2
1977.967,2.241,2
1977.968,2.491,2
1977.970,2.944,2
1977.970,3.115,2
1977.979,3.120,2
1977.979,3.203,2
1978.007,3.320,2
1978.008,3.748,2
1978.009,3.413,2
1978.010,3.661,2
1978.032,3.591,2
1978.032,4.366,2
1978.038,4.098,2
1978.038,4.432,2
1978.041,3.282,2
1978.041,4.056,2
1978.045,3.184,2
1978.045,3.246,2
1978.050,2.862,2
1978.050,3.126,2
1978.053,3.008,2
1978.053,3.084,2
1978.055,2.721,2
1978.055,2.948,2
1978.101,3.619,2
1978.101,3.871,2
1978.105,3.100,2
1978.105,3.264,2
1978.108,2.270,2
1978.108,2.388,2
1978.110,2.381,2
1978.110,2.433,2
1978.116,5.404,2
1978.116,5.490,2
1978.148,3.808,2
1978.148,4.063,2
1978.150,3.532,2
1978.150,3.699,2
1978.155,4.258,2
1978.155,4.347,2
1978.158,2.839,2
1978.158,3.013,2
1978.165,4.029,2
1978.165,4.212,2
1978.169,3.289,2
1978.169,3.550,2
1978.174,2.461,2
1978.174,2.666,2
1978.177,2.411,2
1978.177,2.645,2
1978.180,3.684,2
1978.180,3.750,2
1978.190,3.647,2
1978.190,3.816,2
1978.195,2.884,2
1978.195,2.942,2
1978.204,3.613,2
1978.204,3.673,2
1978.266,2.886,2
1978.266,3.034,2
1978.270,3.109,2
1978.270,3.301,2
1978.272,2.871,2
1978.272,2.999,2
1978.275,3.672,2
1978.276,3.998,2
1978.318,5.495,2
1978.318,5.847,2
1978.327,4.503,2
1978.327,4.659,2
1978.333,5.246,2
1978.333,5.574,2
1978.351,4.140,2
1978.351,4.304,2
1978.354,3.601,2
1978.354,3.857,2
1978.394,6.207,2
1978.395,6.325,2
1978.399,5.615,2
1978.399,5.916,2
1978.405,4.186,2
1978.405,4.363,2
1978.412,4.180,2
1978.412,4.260,2
1978.428,3.642,2
1978.428,3.737,2
1978.429,2.811,2
1978.429,2.932,2
1978.433,3.939,2
1978.434,4.443,2
1978.455,2.822,2
1978.455,2.986,2
1978.457,2.507,2
1978.457,2.612,2
1978.459,2.473,2
1978.459,2.581,2
1978.463,3.353,2
1978.463,3.513,2
1978.469,3.014,2
1978.469,3.226,2
1978.472,4.581,2
1978.472,4.852,2
1978.476,3.715,2
1978.476,3.770,2
1978.485,2.937,2
1978.485,3.123,2
1978.498,2.639,2
1978.498,2.788,2
1978.500,2.986,2
1978.501,3.313,2
1978.503,3.559,2
1978.504,4.028,2
1978.549,3.803,2
1978.549,4.180,2
1978.553,3.766,2
1978.553,3.907,2
1978.556,3.384,2
1978.556,3.621,2
1978.559,2.804,2
1978.559,2.863,2
1978.569,3.919,2
1978.569,4.001,2
1978.572,4.393,2
1978.572,4.535,2
1978.574,3.352,2
1978.574,3.471,2
1978.576,2.325,2
1978.576,2.453,2
1978.579,2.513,2
1978.579,2.554,2
1978.582,3.514,2
1978.582,3.704,2
1978.585,3.414,2
1978.585,3.527,2
1978.586,2.104,2
1978.587,2.353,2
1978.616,3.714,2
1978.616,4.038,2
1978.636,3.122,2
1978.636,3.191,2
1978.637,2.477,2
1978.637,2.599,2
1978.652,2.761,2
1978.652,2.890,2
1978.655,2.624,2
1978.655,2.753,2
1978.658,2.663,2
1978.658,2.725,2
1978.768,3.168,2
1978.768,3.577,2
1978.772,3.057,2
1978.772,3.133,2
1978.801,3.794,2
1978.801,3.872,2
1978.809,6.610,2
1978.809,4.577,2
1978.809,6.692,2
1978.809,4.702,2
1978.891,3.245,2
1978.891,3.435,2
1978.894,2.796,2
1978.895,3.012,2
1978.896,2.506,2
1978.896,2.633,2
1978.995,3.171,2
1978.995,3.479,2
1978.996,2.703,2
1978.996,2.846,2
1978.998,2.280,2
1978.998,2.410,2
1979.011,3.034,2
1979.012,3.218,2
1979.013,2.676,2
1979.013,2.907,2
1979.062,3.199,2
1979.063,3.631,2
1979.071,3.323,2
1979.072,3.699,2
1979.078,3.303,2
1979.078,3.389,2
1979.087,5.005,2
1979.087,5.111,2
1979.087,2.975,2
1979.087,3.117,2
1979.099,3.060,2
1979.099,3.225,2
1979.149,2.961,2
1979.149,3.157,2
1979.176,3.513,2
1979.176,3.752,2
1979.177,2.780,2
1979.177,2.832,2
1979.190,3.311,2
1979.190,3.372,2
1979.207,3.848,2
1979.208,4.426,2
1979.208,2.949,2
1979.208,2.988,2
1979.234,3.278,2
1979.234,3.509,2
1979.262,4.002,2
1979.262,4.076,2
1979.268,3.337,2
1979.268,3.632,2
1979.274,3.090,2
1979.275,3.416,2
1979.280,3.559,2
1979.280,3.619,2
1979.287,2.641,2
1979.287,2.882,2
1979.292,3.110,2
1979.292,3.338,2
1979.295,3.027,2
1979.295,3.086,2
1979.298,2.805,2
1979.298,2.871,2
1979.303,3.273,2
1979.303,3.485,2
1979.304,2.561,2
1979.304,2.730,2
1979.306,1.875,2
1979.306,2.227,2
1979.329,2.705,2
1979.329,2.873,2
1979.331,2.959,2
1979.331,3.169,2
1979.334,3.461,2
1979.334,3.525,2
1979.336,3.072,2
1979.336,3.276,2
1979.343,3.645,2
1979.343,3.892,2
1979.366,2.856,2
1979.367,3.152,2
1979.368,2.103,2
1979.368,2.150,2
1979.371,3.242,2
1979.371,3.307,2
1979.373,3.090,2
1979.373,3.135,2
1979.424,2.992,2
1979.424,3.210,2
1979.427,3.056,2
1979.427,3.206,2
1979.430,3.397,2
1979.431,3.531,2
1979.434,3.985,2
1979.435,4.259,2
1979.436,2.559,2
1979.436,2.612,2
1979.495,3.753,2
1979.495,3.967,2
1979.517,5.898,2
1979.517,5.976,2
1979.520,3.692,2
1979.520,3.947,2
1979.523,3.837,2
1979.523,3.897,2
1979.525,2.782,2
1979.526,3.041,2
1979.528,2.458,2
1979.528,2.569,2
1979.530,2.822,2
1979.530,2.893,2
1979.547,3.164,2
1979.547,3.227,2
1979.550,3.425,2
1979.550,3.689,2
1979.553,2.885,2
1979.553,3.260,2
1979.556,2.542,2
1979.556,2.685,2
1979.558,2.882,2
1979.559,3.036,2
1979.571,4.177,2
1979.571,4.347,2
1979.571,3.102,2
1979.571,3.149,2
1979.573,2.769,2
1979.573,2.937,2
1979.600,3.413,2
1979.601,3.743,2
1979.629,5.824,2
1979.629,5.953,2
1979.630,3.494,2
1979.630,3.653,2
1979.633,3.676,2
1979.633,3.791,2
1979.636,3.496,2
1979.636,3.563,2
1979.638,2.188,2
1979.638,2.236,2
1979.641,3.099,2
1979.641,3.260,2
1979.650,4.076,2
1979.650,4.333,2
1979.657,2.728,2
1979.657,2.898,2
1979.679,3.142,2
1979.679,3.413,2
1979.683,5.309,2
1979.683,5.501,2
1979.684,2.850,2
1979.684,2.991,2
1979.686,2.603,2
1979.686,2.818,2
1979.689,2.843,2
1979.689,2.944,2
1979.742,3.863,2
1979.743,4.175,2
1979.744,2.207,2
1979.745,2.504,2
1979.747,2.260,2
1979.747,2.451,2
1979.755,2.732,2
1979.755,2.965,2
1979.757,2.420,2
1979.757,2.469,2
1979.759,2.275,2
1979.759,2.387,2
1979.770,4.292,2
1979.770,4.359,2
1979.771,3.006,2
1979.772,3.229,2
1979.774,2.391,2
1979.774,2.457,2
1979.777,2.384,2
1979.777,2.617,2
1979.780,2.735,2
1979.780,2.800,2
1979.782,3.093,2
1979.782,3.162,2
1979.785,3.683,2
1979.786,4.050,2
1979.789,4.228,2
1979.789,4.306,2
1979.790,3.180,2
1979.791,3.858,2
1979.794,3.407,2
1979.794,3.501,2
1979.795,2.869,2
1979.795,2.921,2
1979.800,5.306,2
1979.800,5.389,2
1979.803,3.506,2
1979.803,3.570,2
1979.808,2.474,2
1979.808,2.655,2
1979.811,3.482,2
1979.811,3.564,2
1979.815,3.659,2
1979.815,3.727,2
1979.816,2.615,2
1979.816,2.807,2
1979.851,3.690,2
1979.851,3.896,2
1979.856,3.304,2
1979.856,3.371,2
1979.868,2.884,2
1979.869,3.236,2
1979.874,3.030,2
1979.874,3.247,2
1979.876,2.831,2
1979.876,2.975,2
1979.894,4.002,2
1979.894,4.077,2
1979.916,3.406,2
1979.917,3.810,2
1979.921,3.293,2
1979.921,3.508,2
1979.926,2.754,2
1979.926,2.908,2
1979.930,4.033,2
1979.930,4.198,2
1979.932,2.261,2
1979.932,2.636,2
1979.939,3.254,2
1979.939,3.323,2
1979.965,3.368,2
1979.965,3.444,2
1979.968,3.988,2
1979.968,4.058,2
1979.982,4.043,2
1979.982,4.214,2
1979.989,3.053,2
1979.989,3.446,2
1979.992,3.884,2
1979.992,3.971,2
1980.014,3.916,2
1980.014,3.985,2
1980.019,3.655,2
1980.019,4.036,2
1980.021,2.664,2
1980.021,2.778,2
1980.025,3.125,2
1980.025,3.193,2
1980.027,2.616,2
1980.027,2.677,2
1980.032,3.667,2
1980.032,3.795,2
1980.035,3.424,2
1980.035,3.482,2
1980.038,3.220,2
1980.039,4.022,2
1980.042,3.972,2
1980.042,4.042,2
1980.045,2.755,2
1980.045,2.810,2
1980.048,2.708,2
1980.048,2.781,2
1980.094,4.678,2
1980.095,4.795,2
1980.095,3.213,2
1980.095,3.256,2
1980.132,3.501,2
1980.132,3.582,2
1980.137,4.653,2
1980.137,4.920,2
1980.139,3.439,2
1980.140,3.868,2
1980.141,2.531,2
1980.142,2.880,2
1980.158,4.584,2
1980.158,4.684,2
1980.160,3.138,2
1980.160,3.199,2
1980.162,2.859,2
1980.162,2.938,2
1980.166,2.912,2
1980.166,3.015,2
1980.203,3.820,2
1980.203,3.905,2
1980.205,2.841,2
1980.205,2.916,2
1980.209,3.889,2
1980.209,4.083,2
1980.232,4.612,2
1980.232,4.838,2
1980.253,4.334,2
1980.253,4.567,2
1980.256,2.840,2
1980.256,2.995,2
1980.293,4.373,2
1980.293,4.716,2
1980.296,3.801,2
1980.296,4.055,2
1980.317,3.475,2
1980.317,3.805,2
1980.333,3.520,2
1980.333,3.696,2
1980.336,3.746,2
1980.336,4.052,2
1980.344,5.384,2
1980.345,5.693,2
1980.347,4.772,2
1980.347,4.926,2
1980.363,9.560,2
1980.363,9.631,2
1980.368,3.040,2
1980.368,3.289,2
1980.392,5.849,2
1980.393,6.426,2
1980.395,6.466,2
1980.396,6.606,2
1980.396,3.690,2
1980.396,4.036,2
1980.480,4.640,2
1980.480,4.722,2
1980.483,3.118,2
1980.486,5.564,2
1980.520,4.950,2
1980.523,7.494,2
1980.524,5.834,2
1980.524,5.900,2
1980.551,4.598,2
1980.551,4.696,2
1980.554,4.559,2
1980.555,4.679,2
1980.578,4.787,2
1980.578,4.859,2
1980.582,3.975,2
1980.584,5.461,2
1980.586,5.287,2
1980.586,5.374,2
1980.589,5.754,2
1980.590,6.322,2
1980.591,6.062,2
1980.591,6.123,2
1980.593,6.035,2
1980.593,6.080,2
1980.614,3.862,2
1980.614,3.942,2
1980.617,2.868,2
1980.617,3.317,2
1980.630,5.382,2
1980.630,5.459,2
1980.637,6.492,2
1980.637,6.559,2
1980.645,3.793,2
1980.645,4.142,2
1980.648,2.870,2
1980.648,2.930,2
1980.668,4.569,2
1980.669,4.683,2
1980.672,4.992,2
1980.672,5.069,2
1980.676,5.707,2
1980.676,5.773,2
1980.703,3.788,2
1980.703,4.084,2
1980.755,10.454,2
1980.755,11.042,2
1980.755,14.451,2
1980.755,14.483,2
1980.755,8.746,2
1980.756,9.058,2
1980.756,6.772,2
1980.756,6.804,2
1980.761,3.092,2
1980.761,3.361,2
1980.775,2.762,2
1980.775,2.913,2
1980.786,3.909,2
1980.786,3.975,2
1980.788,3.034,2
1980.788,3.173,2
1980.804,3.719,2
1980.805,4.019,2
1980.811,2.979,2
1980.811,3.053,2
1980.813,2.381,2
1980.813,2.516,2
1980.816,2.262,2
1980.816,2.423,2
1980.819,3.596,2
1980.820,3.820,2
1980.851,2.974,2
1980.852,3.588,2
1980.883,3.112,2
1980.883,3.304,2
1980.956,5.832,2
1980.956,8.503,2
1980.956,5.923,2
1980.956,8.626,2
1980.965,3.042,2
1980.966,3.425,2
1980.968,3.450,2
1980.968,3.521,2
1980.971,4.104,2
1980.971,4.176,2
1980.973,3.155,2
1980.973,3.211,2
1980.988,4.324,2
1980.988,4.393,2
1980.990,2.897,2
1980.990,2.970,2
1980.994,3.135,2
1980.994,3.283,2
1980.997,2.385,2
1980.997,2.440,2
1981.003,4.486,2
1981.003,4.584,2
1981.005,3.382,2
1981.005,3.546,2
1981.029,3.544,2
1981.029,3.826,2
1981.120,4.666,2
1981.120,4.725,2
1981.125,8.834,2
1981.125,6.236,2
1981.125,8.923,2
1981.125,6.295,2
1981.131,3.165,2
1981.132,3.909,2
1981.145,3.913,2
1981.145,4.239,2
1981.147,3.585,2
1981.147,3.635,2
1981.170,4.896,2
1981.170,5.164,2
1981.171,3.523,2
1981.171,3.781,2
1981.184,4.489,2
1981.184,4.644,2
1981.187,4.612,2
1981.188,4.767,2
1981.212,9.109,2
1981.212,9.179,2
1981.214,4.955,2
1981.214,7.346,2
1981.214,7.582,2
1981.214,5.285,2
1981.215,2.647,2
1981.215,2.699,2
1981.228,8.071,2
1981.228,8.184,2
1981.229,5.574,2
1981.229,5.732,2
1981.237,4.203,2
1981.237,4.744,2
1981.243,7.788,2
1981.246,10.508,2
1981.267,5.853,2
1981.268,5.972,2
1981.268,4.124,2
1981.268,4.318,2
1981.270,3.870,2
1981.271,4.260,2
1981.273,4.169,2
1981.273,4.250,2
1981.276,3.734,2
1981.276,3.859,2
1981.309,4.357,2
1981.310,4.431,2
1981.313,5.002,2
1981.313,5.104,2
1981.316,3.600,2
1981.316,3.656,2
1981.321,5.710,2
1981.321,5.777,2
1981.326,4.053,2
1981.326,4.241,2
1981.411,6.495,2
1981.411,4.103,2
1981.411,6.576,2
1981.412,4.717,2
1981.429,7.042,2
1981.429,7.106,2
1981.439,4.277,2
1981.439,8.421,2
1981.439,8.467,2
1981.439,4.814,2
1981.477,3.638,2
1981.478,3.741,2
1981.481,3.001,2
1981.481,3.065,2
1981.483,2.819,2
1981.483,2.989,2
1981.486,2.281,2
1981.486,2.530,2
1981.505,3.879,2
1981.505,4.033,2
1981.562,3.666,2
1981.562,3.898,2
1981.564,2.945,2
1981.564,3.168,2
1981.565,2.367,2
1981.566,2.503,2
1981.670,3.854,2
1981.671,3.943,2
1981.673,3.329,2
1981.673,3.694,2
1981.718,4.184,2
1981.718,4.245,2
1981.721,4.035,2
1981.721,4.099,2
1981.723,3.182,2
1981.723,3.252,2
1981.736,2.903,2
1981.736,2.974,2
1981.745,3.332,2
1981.746,4.474,2
1981.765,5.622,2
1981.765,5.683,2
1981.776,4.091,2
1981.777,4.298,2
1981.778,3.471,2
1981.779,3.694,2
1981.780,2.730,2
1981.781,2.917,2
1981.783,2.399,2
1981.784,3.400,2
1981.813,5.511,2
1981.813,5.580,2
1981.815,4.920,2
1981.816,4.969,2
1981.829,3.409,2
1981.829,3.470,2
1981.831,2.143,2
1981.831,2.353,2
1981.852,3.124,2
1981.853,3.312,2
1981.855,3.370,2
1981.855,3.452,2
1981.857,3.075,2
1981.857,3.119,2
1981.901,3.662,2
1981.901,3.908,2
1981.902,2.659,2
1981.903,2.784,2
1981.905,2.834,2
1981.905,2.960,2
1981.949,3.177,2
1981.949,3.420,2
1981.967,3.156,2
1981.967,3.519,2
1981.969,2.839,2
1981.969,3.075,2
1982.001,3.634,2
1982.001,3.725,2
1982.016,3.722,2
1982.016,3.870,2
1982.068,3.639,2
1982.068,3.733,2
1982.074,4.501,2
1982.075,4.720,2
1982.077,3.184,2
1982.077,3.456,2
1982.081,2.506,2
1982.081,2.702,2
1982.083,2.749,2
1982.083,2.819,2
1982.138,4.158,2
1982.138,4.239,2
1982.201,5.549,2
1982.201,5.857,2
1982.201,3.364,2
1982.201,3.390,2
1982.229,2.908,2
1982.229,3.104,2
1982.243,3.819,2
1982.244,4.012,2
1982.250,2.993,2
1982.250,3.214,2
1982.252,2.059,2
1982.252,2.219,2
1982.255,3.134,2
1982.255,3.380,2
1982.434,4.001,2
1982.434,4.062,2
1982.484,4.914,2
1982.484,5.308,2
1982.486,3.593,2
1982.486,3.747,2
1982.489,3.328,2
1982.490,3.401,2
1982.494,3.410,2
1982.495,3.632,2
1982.501,4.922,2
1982.501,5.006,2
1982.504,3.390,2
1982.504,3.470,2
1982.508,4.278,2
1982.508,4.548,2
1982.514,2.958,2
1982.514,3.056,2
1982.516,2.514,2
1982.516,2.715,2
1982.520,3.627,2
1982.520,3.704,2
1982.527,6.144,2
1982.527,6.397,2
1982.530,3.118,2
1982.530,3.335,2
1982.574,5.139,2
1982.574,5.405,2
1982.576,3.271,2
1982.577,3.641,2
1982.605,4.758,2
1982.605,4.996,2
1982.606,3.320,2
1982.607,3.385,2
1982.610,3.316,2
1982.610,3.502,2
1982.613,3.355,2
1982.613,3.636,2
1982.631,3.661,2
1982.631,3.765,2
1982.676,4.729,2
1982.677,5.077,2
1982.679,4.938,2
1982.680,5.394,2
1982.685,3.773,2
1982.685,4.022,2
1982.689,4.000,2
1982.689,4.102,2
1982.691,3.249,2
1982.692,3.607,2
1982.697,3.735,2
1982.697,4.055,2
1982.700,3.618,2
1982.700,3.804,2
1982.703,2.576,2
1982.703,2.744,2
1982.706,2.797,2
1982.706,3.159,2
1982.709,3.557,2
1982.710,3.949,2
1982.712,3.140,2
1982.712,3.430,2
1982.714,2.940,2
1982.714,3.205,2
1982.718,2.837,2
1982.718,2.905,2
1982.725,3.589,2
1982.725,3.818,2
1982.822,4.077,2
1982.822,4.310,2
1982.846,4.005,2
1982.846,4.119,2
1982.848,2.562,2
1982.848,2.719,2
1982.882,4.439,2
1982.883,4.609,2
1982.884,3.431,2
1982.884,3.534,2
1982.886,3.026,2
